Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,46.799999,47.700001,43.200001,44.099998,44.099998,1506
2017-03-21,45.900002,45.900002,43.200001,45.000000,45.000000,972
2017-03-22,45.900002,45.900002,43.200001,44.099998,44.099998,278
2017-03-23,43.200001,45.000000,43.200001,45.000000,45.000000,528
2017-03-24,45.900002,48.599998,44.820000,47.700001,47.700001,2128
2017-03-27,46.799999,47.700001,45.900002,46.439999,46.439999,2439
2017-03-28,47.700001,47.700001,45.000000,45.900002,45.900002,900
2017-03-29,46.439999,46.799999,45.000000,46.799999,46.799999,339
2017-03-30,46.799999,47.700001,45.900002,45.900002,45.900002,928
2017-03-31,45.000000,46.799999,42.299999,45.900002,45.900002,2839
2017-04-03,45.900002,45.900002,43.200001,43.200001,43.200001,1717
2017-04-04,43.200001,45.000000,43.200001,44.099998,44.099998,1028
2017-04-05,45.000000,45.000000,42.299999,42.299999,42.299999,1378
2017-04-06,43.200001,44.099998,42.299999,44.099998,44.099998,689
2017-04-07,43.200001,44.099998,42.299999,42.299999,42.299999,2083
2017-04-10,43.200001,44.099998,42.299999,44.099998,44.099998,372
2017-04-11,43.200001,43.200001,42.299999,42.299999,42.299999,561
2017-04-12,42.299999,43.200001,41.400002,41.400002,41.400002,894
2017-04-13,41.400002,43.200001,41.400002,43.200001,43.200001,367
2017-04-17,43.200001,43.200001,42.299999,42.299999,42.299999,61
2017-04-18,42.299999,43.200001,42.299999,42.299999,42.299999,206
2017-04-19,42.660000,43.200001,42.299999,42.840000,42.840000,728
2017-04-20,42.660000,46.799999,42.660000,45.900002,45.900002,1022
2017-04-21,46.439999,46.799999,45.180000,46.799999,46.799999,139
2017-04-24,45.900002,45.900002,45.000000,45.900002,45.900002,189
2017-04-25,45.900002,45.900002,45.000000,45.000000,45.000000,206
2017-04-26,43.200001,46.799999,42.840000,45.900002,45.900002,1206
2017-04-27,48.599998,49.500000,47.700001,48.599998,48.599998,2711
2017-04-28,49.500000,49.500000,47.700001,47.700001,47.700001,1033
2017-05-01,48.599998,48.599998,46.799999,47.700001,47.700001,622
2017-05-02,47.520000,49.680000,45.000000,45.000000,45.000000,2811
2017-05-03,45.000000,45.900002,44.099998,45.900002,45.900002,494
2017-05-04,45.000000,46.439999,44.279999,44.639999,44.639999,683
2017-05-05,43.200001,44.099998,43.200001,43.200001,43.200001,450
2017-05-08,45.000000,45.900002,44.099998,45.900002,45.900002,1433
2017-05-09,45.000000,45.000000,42.299999,43.200001,43.200001,1528
2017-05-10,43.200001,44.279999,43.200001,43.200001,43.200001,628
2017-05-11,44.099998,44.099998,42.660000,43.200001,43.200001,100
2017-05-12,43.200001,43.200001,42.299999,42.299999,42.299999,794
2017-05-15,43.380001,44.099998,42.660000,43.919998,43.919998,272
2017-05-16,43.380001,43.919998,43.200001,43.200001,43.200001,328
2017-05-17,44.099998,44.099998,43.200001,43.200001,43.200001,78
2017-05-18,43.200001,44.099998,43.200001,43.200001,43.200001,272
2017-05-19,43.200001,44.099998,43.200001,44.099998,44.099998,306
2017-05-22,45.000000,45.000000,43.200001,43.200001,43.200001,528
2017-05-23,44.099998,44.099998,42.299999,42.299999,42.299999,378
2017-05-24,42.299999,44.099998,42.299999,44.099998,44.099998,111
2017-05-25,43.200001,43.200001,42.299999,42.299999,42.299999,278
2017-05-26,42.299999,43.200001,42.299999,42.299999,42.299999,528
2017-05-30,42.299999,44.099998,42.299999,44.099998,44.099998,467
2017-05-31,43.200001,44.099998,43.200001,43.200001,43.200001,150
2017-06-01,44.099998,44.099998,43.200001,43.200001,43.200001,111
2017-06-02,43.200001,43.200001,42.299999,42.299999,42.299999,961
2017-06-05,44.099998,44.099998,41.400002,42.299999,42.299999,2417
2017-06-06,41.400002,42.299999,41.400002,42.299999,42.299999,978
2017-06-07,41.400002,43.200001,41.400002,41.400002,41.400002,1644
2017-06-08,40.500000,43.200001,38.700001,41.400002,41.400002,1961
2017-06-09,42.299999,43.200001,41.400002,41.400002,41.400002,450
2017-06-12,42.299999,42.299999,40.500000,40.500000,40.500000,4122
2017-06-13,40.500000,42.299999,40.500000,41.939999,41.939999,400
2017-06-14,41.400002,43.919998,40.500000,40.500000,40.500000,1050
2017-06-15,40.500000,42.299999,40.500000,42.299999,42.299999,261
2017-06-16,42.299999,43.200001,41.400002,41.400002,41.400002,278
2017-06-19,41.400002,41.400002,40.500000,41.400002,41.400002,1872
2017-06-20,42.299999,45.900002,41.939999,42.299999,42.299999,44583
2017-06-21,42.299999,44.099998,42.299999,44.099998,44.099998,8456
2017-06-22,42.299999,45.000000,42.299999,44.099998,44.099998,7178
2017-06-23,45.000000,45.000000,42.299999,42.299999,42.299999,3767
2017-06-26,44.099998,45.000000,43.200001,45.000000,45.000000,1489
2017-06-27,44.099998,46.799999,44.099998,44.099998,44.099998,3156
2017-06-28,44.099998,44.099998,42.840000,43.200001,43.200001,4267
2017-06-29,44.099998,44.099998,42.299999,43.200001,43.200001,1561
2017-06-30,43.200001,44.099998,42.299999,43.200001,43.200001,5094
2017-07-03,44.099998,44.099998,42.299999,42.299999,42.299999,6939
2017-07-05,44.099998,44.099998,42.299999,42.299999,42.299999,11667
2017-07-06,43.200001,44.099998,42.299999,44.099998,44.099998,17333
2017-07-07,45.900002,47.700001,44.639999,46.799999,46.799999,11322
2017-07-10,47.700001,48.599998,46.439999,47.700001,47.700001,14944
2017-07-11,47.700001,48.779999,46.439999,46.799999,46.799999,8728
2017-07-12,45.900002,46.799999,45.900002,46.799999,46.799999,3650
2017-07-13,46.799999,46.799999,43.200001,44.099998,44.099998,11589
2017-07-14,45.900002,45.900002,43.200001,43.200001,43.200001,8628
2017-07-17,43.200001,45.000000,42.660000,45.000000,45.000000,11483
2017-07-18,45.900002,45.900002,43.200001,43.200001,43.200001,11011
2017-07-19,44.099998,45.000000,44.099998,44.639999,44.639999,60572
2017-07-20,44.099998,45.000000,44.099998,44.639999,44.639999,12078
2017-07-21,44.639999,45.000000,43.200001,43.560001,43.560001,13022
2017-07-24,44.099998,44.099998,42.299999,44.099998,44.099998,15650
2017-07-25,44.099998,44.639999,42.299999,43.200001,43.200001,19122
2017-07-26,44.099998,44.099998,42.299999,42.840000,42.840000,11994
2017-07-27,43.200001,43.200001,34.200001,38.340000,38.340000,46900
2017-07-28,37.799999,39.599998,35.820000,36.900002,36.900002,13922
2017-07-31,37.799999,37.799999,29.700001,33.299999,33.299999,40667
2017-08-01,31.500000,35.099998,29.700001,34.200001,34.200001,25633
2017-08-02,35.099998,36.000000,32.580002,34.200001,34.200001,6650
2017-08-03,34.200001,38.340000,32.400002,36.900002,36.900002,14889
2017-08-04,37.799999,37.799999,32.759998,34.200001,34.200001,10772
2017-08-07,34.200001,35.099998,33.299999,34.200001,34.200001,7544
2017-08-08,34.200001,35.099998,32.939999,32.939999,32.939999,6167
2017-08-09,33.299999,33.299999,29.700001,30.600000,30.600000,17039
2017-08-10,31.500000,32.400002,24.299999,26.100000,26.100000,33372
2017-08-11,27.000000,27.000000,24.299999,26.100000,26.100000,16306
2017-08-14,25.200001,25.920000,23.400000,23.940001,23.940001,13272
2017-08-15,23.400000,24.299999,20.700001,20.700001,20.700001,15844
2017-08-16,20.700001,21.600000,20.340000,21.600000,21.600000,7950
2017-08-17,20.700001,22.500000,20.340000,22.500000,22.500000,7222
2017-08-18,22.500000,22.860001,20.700001,22.860001,22.860001,4811
2017-08-21,21.600000,22.500000,20.700001,20.700001,20.700001,4406
2017-08-22,20.700001,20.700001,18.900000,18.900000,18.900000,7678
2017-08-23,18.900000,20.700001,18.900000,19.799999,19.799999,1722
2017-08-24,20.700001,21.600000,19.799999,20.700001,20.700001,2789
2017-08-25,20.700001,21.600000,20.700001,21.240000,21.240000,1911
2017-08-28,20.700001,21.600000,19.799999,19.799999,19.799999,1394
2017-08-29,19.799999,20.700001,19.799999,20.700001,20.700001,1472
2017-08-30,19.799999,20.700001,18.900000,18.900000,18.900000,5372
2017-08-31,19.799999,20.700001,18.900000,19.799999,19.799999,2433
2017-09-01,19.799999,20.700001,19.799999,19.799999,19.799999,2628
2017-09-05,20.700001,20.700001,19.799999,20.700001,20.700001,1294
2017-09-06,20.700001,20.700001,19.799999,20.700001,20.700001,2156
2017-09-07,20.700001,21.600000,19.799999,19.799999,19.799999,2794
2017-09-08,20.700001,21.600000,20.340000,21.600000,21.600000,1800
2017-09-11,21.600000,21.600000,20.700001,21.420000,21.420000,983
2017-09-12,21.600000,21.600000,20.700001,21.600000,21.600000,844
2017-09-13,21.600000,22.860001,20.700001,21.600000,21.600000,5872
